0.000000 -0.005527
4.300000 -0.009085
8.600000 -0.007349
12.900000 -0.010178
17.200001 -0.006900
21.500000 0.018432
25.799999 0.084081
30.100000 0.204221
34.400002 0.373908
38.700001 0.590993
43.000000 0.864138
47.299999 1.184291
51.599998 1.551785
55.900002 1.966946
60.200001 2.409775
64.500000 2.853758
68.800003 3.288778
73.099998 3.710491
77.400002 4.130764
81.699997 4.542104
86.000000 4.944047
90.300003 5.351736
94.599998 5.751218
98.900002 6.151706
103.199997 6.563974
107.500000 6.970541
111.800003 7.380048
116.099998 7.792727
120.400002 8.208179
124.699997 8.619704
129.000000 9.037973
133.300003 9.455875
137.600006 9.878092
141.899994 10.298402
146.199997 10.720108
150.500000 11.139815
154.800003 11.564518
159.100006 11.985273
163.399994 12.408698
167.699997 12.832014
172.000000 13.256411
176.300003 13.683414
180.600006 14.106292
184.899994 14.535892
189.199997 14.957615
193.500000 15.387131
197.800003 15.812263
202.100006 16.239035
206.399994 16.663572
210.699997 17.094763
215.000000 17.516354
219.300003 17.947773
223.600006 18.375870
227.899994 18.806341
232.199997 19.229994
236.500000 19.659138
240.800003 20.086388
245.100006 20.518217
249.399994 20.941702
253.699997 21.371449
258.000000 21.796627
262.299988 22.225388
266.600006 22.651371
270.899994 23.082205
275.200012 23.506241
279.500000 23.938881
283.799988 24.368908
288.100006 24.795193
292.399994 25.224781
296.700012 25.653023
301.000000 26.079689
305.299988 26.507915
309.600006 26.934093
313.899994 27.362410
318.200012 27.791845
322.500000 28.220625
326.799988 28.655563
331.100006 29.084507
335.399994 29.511236
339.700012 29.917263
344.000000 30.251884
348.299988 30.488613
352.600006 30.617216
356.899994 30.653439
361.200012 30.582525
365.500000 30.412130
369.799988 30.146261
374.100006 29.782528
378.399994 29.346304
382.700012 28.879065
387.000000 28.432400
391.299988 28.007984
395.600006 27.593473
399.899994 27.196209
404.200012 26.811720
408.500000 26.431738
412.799988 26.059408
417.100006 25.685753
421.399994 25.303486
425.700012 24.916134
430.000000 24.527939
434.299988 24.136511
438.600006 23.741438
442.899994 23.339935
447.200012 22.943295
451.500000 22.535208
455.799988 22.124916
460.100006 21.713261
464.399994 21.300861
468.700012 20.889124
473.000000 20.474689
477.299988 20.062836
481.600006 19.645130
485.899994 19.227827
490.200012 18.809212
494.500000 18.392214
498.799988 17.969543
503.100006 17.550478
507.399994 17.128571
511.700012 16.702873
516.000000 16.282997
520.299988 15.857695
524.599976 15.436634
528.900024 15.010462
533.200012 14.587759
537.500000 14.163321
541.799988 13.734953
546.099976 13.312118
550.400024 12.885414
554.700012 12.461245
559.000000 12.034729
563.299988 11.605774
567.599976 11.183986
571.900024 10.757411
576.200012 10.334955
580.500000 9.908266
584.799988 9.484421
589.099976 9.055676
593.400024 8.632282
597.700012 8.203257
602.000000 7.772184
606.299988 7.346626
610.599976 6.916316
614.900024 6.491108
619.200012 6.065004
623.500000 5.638036
627.799988 5.211239
632.099976 4.790495
636.400024 4.357265
640.700012 3.932349
645.000000 3.497568
649.299988 3.067549
653.599976 2.643683
657.900024 2.218659
662.200012 1.820620
666.500000 1.468482
670.799988 1.168647
675.099976 0.914934
679.400024 0.714202
683.700012 0.565146
688.000000 0.462694
692.299988 0.410150
696.599976 0.403546
700.900024 0.423504
705.200012 0.433536
709.500000 0.436090
713.799988 0.431667
718.099976 0.419636
722.400024 0.398883
726.700012 0.379358
731.000000 0.349522
735.299988 0.323904
739.599976 0.295540
743.900024 0.276314
748.200012 0.255336
752.500000 0.236309
756.799988 0.216178
761.099976 0.204517
765.400024 0.190075
769.700012 0.173846
774.000000 0.166526
778.299988 0.154709
782.599976 0.148802
786.900024 0.140407
791.200012 0.130987
795.500000 0.123576
799.799988 0.115119
804.099976 0.111403
808.400024 0.105660
812.700012 0.098040
817.000000 0.096686
821.299988 0.090791
825.599976 0.085689
829.900024 0.086009
834.200012 0.083722
838.500000 0.077727
842.799988 0.077171
847.099976 0.073185
